DATETIME,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,S_PU1,F_PU2,S_PU2,F_PU3,S_PU3,F_PU4,S_PU4,F_PU5,S_PU5,F_PU6,S_PU6,F_PU7,S_PU7,F_PU8,S_PU8,F_PU9,S_PU9,F_PU10,S_PU10,F_PU11,S_PU11,F_V2,S_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,ATT_FLAG
SYN/2121,5.583495,3.275242,4.041681,4.336153,3.052903,3.696312,4.317593,0.000000,0,0.000000,0,0.000000,0,37.336333,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,31.517601,1,0.000000,0,0.000000,0,79.267743,1,2.840531,33.645189,26.418049,87.478628,26.696035,83.936658,19.159515,81.905497,18.997670,67.351925,28.817259,28.478750,0
SYN/2122,4.991298,2.707614,4.329629,4.011425,2.641031,3.831398,3.725130,97.047944,1,0.000000,0,0.000000,0,34.239497,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,32.473151,1,0.000000,0,0.000000,0,82.052020,1,2.871572,33.494497,26.977032,87.839999,26.546211,84.186724,18.810312,82.125929,19.108532,66.949509,29.625337,28.257436,0
SYN/2123,5.198267,2.762445,4.351611,3.894341,2.956951,3.721977,3.948159,92.080328,1,0.000000,0,0.000000,0,28.661510,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,78.706489,1,3.805664,33.879809,26.543128,87.691642,26.262000,84.483905,18.904290,81.959062,19.083250,67.013390,29.188356,28.826327,0
SYN/2124,4.747207,3.291156,3.830669,3.437916,2.931417,3.597329,3.573583,96.595697,1,0.000000,0,32.696203,1,33.299217,1,0.000000,0,0.000000,0,42.721972,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,78.384577,1,3.234294,33.623130,25.880039,87.035508,26.558885,84.465414,19.172964,82.103877,19.159090,67.043348,29.286403,28.484552,0
SYN/2125,5.159194,4.349282,4.037416,3.758186,3.069829,3.536899,3.260539,89.486127,1,0.000000,0,32.118425,1,33.101756,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,34.808371,1,29.399714,1,0.000000,0,0.000000,0,3.679657,33.481990,26.849195,87.739097,25.973710,84.018682,19.028415,81.665960,19.251544,66.967840,29.303442,28.018701,0
SYN/2126,5.561341,2.521808,4.087172,3.495436,2.571064,3.342265,3.586737,0.000000,0,0.000000,0,0.000000,0,34.097327,1,0.000000,0,0.000000,0,52.134549,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,75.399224,1,2.921107,33.942400,26.832581,87.659575,26.414442,84.278467,19.236107,81.766222,18.628710,67.128672,29.735817,28.750595,0
SYN/2127,4.255396,2.769387,3.912840,3.715177,2.544747,3.296248,3.426469,97.425598,1,0.000000,0,0.000000,0,33.713606,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,33.698545,1,0.000000,0,80.345901,1,3.207391,33.708285,26.455942,87.498586,26.802548,84.871521,18.633465,82.174965,18.841564,67.294853,29.796158,28.926649,0
SYN/2128,4.617458,1.643768,3.825505,3.522678,1.989660,3.370924,3.248580,97.377459,1,0.000000,0,0.000000,0,43.486062,1,0.000000,0,0.000000,0,0.000000,0,33.759918,1,0.000000,0,33.561600,1,0.000000,0,82.670419,1,3.444883,33.565998,26.426167,87.611849,26.800546,84.184979,18.711278,81.919182,18.714115,67.232290,29.232567,28.837623,0
SYN/2129,4.636238,2.854923,3.821436,3.615887,2.708964,3.384116,3.439047,93.472786,1,0.000000,0,0.000000,0,36.819517,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,31.399997,1,0.000000,0,79.096793,1,3.680589,33.243078,26.129564,88.259509,26.341966,83.652378,18.528043,81.402070,19.294853,67.078313,29.087699,28.668338,0
SYN/2130,5.213684,2.131574,4.289901,3.432757,2.264679,3.542983,3.155751,96.303698,1,0.000000,0,0.000000,0,34.558646,1,0.000000,0,0.000000,0,50.904512,1,35.949633,1,0.000000,0,31.699747,1,0.000000,0,82.162055,1,3.396285,33.388565,26.511162,87.240118,27.369892,83.445487,18.731737,82.154242,19.018978,66.846600,29.204922,28.514970,0
SYN/2131,4.309602,1.746349,4.076621,3.673644,2.512559,3.247981,3.332279,99.873640,1,0.000000,0,38.235903,1,33.777924,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,30.442919,1,0.000000,0,79.453906,1,3.418820,32.843114,26.846988,87.407530,26.630665,83.575915,18.633848,82.074964,19.341903,67.232443,29.564715,28.350392,0
SYN/2132,4.760436,2.224267,3.942793,3.786261,2.467965,3.071602,3.272705,99.312174,1,0.000000,0,0.000000,0,31.506680,1,0.000000,0,0.000000,0,0.000000,0,33.903725,1,0.000000,0,31.896794,1,0.000000,0,83.493395,1,3.260076,33.610642,25.813995,87.999648,26.549051,84.257688,19.362564,81.822050,18.834728,66.841255,28.950835,28.583650,0
SYN/2133,4.916352,1.584860,4.135933,3.579443,2.738325,3.216977,3.626303,100.768582,1,0.000000,0,30.272924,1,31.468873,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,84.878328,1,3.789557,33.553438,26.151922,86.998674,26.353891,84.114072,18.930013,82.268445,19.001399,67.128037,29.280449,28.043118,0
SYN/2134,4.709845,2.214078,4.777788,4.048971,2.398236,3.367832,3.229805,97.574283,1,0.000000,0,36.489741,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,32.802006,1,0.000000,0,28.431807,1,0.000000,0,81.199710,1,3.884249,32.870008,26.027153,87.678408,25.942777,83.766994,19.534678,82.168704,19.600820,66.587604,30.025468,28.106552,0
SYN/2135,5.339179,1.922271,4.183626,3.794543,2.632673,2.952861,3.540346,97.379902,1,0.000000,0,36.807381,1,28.630218,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,79.901742,1,3.425134,33.874545,26.640496,87.979213,26.525149,84.382818,19.099237,82.432828,18.116172,67.136845,29.685990,28.853027,0
SYN/2136,5.064190,3.155939,4.420639,4.050895,2.871157,3.577181,3.645852,101.130716,1,0.000000,0,35.980283,1,32.650265,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,83.269574,1,3.376462,33.652699,25.925100,87.414750,25.975270,83.942978,18.670835,81.375095,19.151716,66.947375,29.303096,28.241703,0
SYN/2137,5.499071,3.759366,4.460335,3.947248,2.482756,3.598997,3.932976,104.263588,1,0.000000,0,32.086531,1,36.533396,1,0.000000,0,0.000000,0,0.000000,0,34.441740,1,0.000000,0,0.000000,0,0.000000,0,80.744326,1,2.610733,34.116877,26.583622,87.335470,26.402839,84.278189,19.042557,81.583066,18.502720,67.250080,29.226886,27.966416,0
SYN/2138,5.212574,3.395077,3.908302,4.276987,3.187628,4.024938,3.918169,101.969333,1,0.000000,0,34.869585,1,33.841726,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,76.797673,1,3.398756,33.237408,26.380200,87.279923,25.932270,84.636383,18.710229,81.332872,19.022986,66.952396,29.379580,28.535156,0
SYN/2139,5.829606,3.651366,4.035264,3.754619,2.706551,3.676951,4.042486,0.000000,0,0.000000,0,0.000000,0,33.501068,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,88.873845,1,3.437915,33.318669,26.786430,87.953914,26.096617,83.556669,18.956124,81.951867,18.048158,67.130406,29.406130,28.309537,0
SYN/2140,6.098633,3.592931,4.420225,4.054692,2.782064,3.650443,3.477630,0.000000,0,0.000000,0,0.000000,0,40.893929,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,26.526243,1,0.000000,0,80.329188,1,3.362882,33.272375,26.486590,87.119093,26.431191,84.043912,19.265834,81.762567,18.318544,66.958152,29.203044,28.561237,0
SYN/2141,6.067605,3.623323,4.685034,4.062698,3.182768,3.679252,4.074833,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,78.926139,1,3.227935,33.613654,26.537922,87.849379,26.225389,83.907538,19.239925,81.899393,18.357708,67.045893,29.362817,28.568930,0
SYN/2142,5.580135,4.489360,4.327075,3.708983,2.803746,3.774739,4.192212,0.000000,0,0.000000,0,28.594448,1,35.564259,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,32.040736,1,0.000000,0,0.000000,0,0.000000,0,2.735760,33.581319,26.326539,87.593475,26.317681,84.019283,18.661046,82.185850,19.293517,67.776265,29.673805,28.491762,0
SYN/2143,5.975553,3.904730,4.477179,4.480271,3.281568,3.754769,4.275636,0.000000,0,0.000000,0,0.000000,0,29.313574,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,82.157467,1,3.581097,33.788990,26.346459,87.439711,26.365100,84.030224,19.278656,82.161936,18.862839,67.034225,29.618445,27.934615,0
SYN/2144,6.191796,3.585642,4.260746,4.289112,3.284448,3.910758,4.311910,0.000000,0,0.000000,0,35.035309,1,34.004910,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,81.597148,1,3.432686,33.713057,26.754362,87.581048,26.436337,84.757070,18.858674,81.835681,18.605050,67.188460,29.074776,28.554932,0
SYN/2145,5.602728,3.802149,3.957915,3.612440,2.924573,3.811721,3.759415,0.000000,0,0.000000,0,0.000000,0,34.567222,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,83.596009,1,3.090009,33.596771,26.471002,87.584812,26.800778,84.616566,18.591067,82.266137,18.786826,66.714216,29.122707,28.377158,0
SYN/2146,5.767445,2.986319,3.859795,3.897039,2.854517,4.071190,3.951384,0.000000,0,0.000000,0,0.000000,0,37.589613,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,81.866699,1,3.343637,33.486697,26.305931,87.678334,26.793771,84.115684,18.451628,82.047384,18.909375,67.152234,29.251618,28.600336,0
SYN/2147,5.260162,3.032200,4.217801,3.912253,2.933807,3.475305,3.843337,99.445611,1,0.000000,0,37.744742,1,43.016691,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,74.012326,1,3.413363,33.338612,25.952578,87.716140,26.159955,83.700262,19.519001,82.151400,18.672238,66.676232,29.134306,28.313242,0
SYN/2148,5.036909,2.870937,3.845698,3.625304,2.457787,2.906024,3.392888,99.395950,1,0.000000,0,0.000000,0,33.780137,1,0.000000,0,0.000000,0,0.000000,0,33.840787,1,0.000000,0,21.960076,1,0.000000,0,76.121260,1,3.832734,33.247078,26.524632,87.574145,26.804454,84.245359,19.371099,81.783986,18.489525,66.903931,29.589999,28.702432,0
SYN/2149,4.684459,2.453726,4.182995,3.971432,2.581891,2.942630,3.797105,91.494272,1,0.000000,0,0.000000,0,31.870160,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,86.564312,1,3.209801,33.505464,26.256541,87.358952,26.443301,84.699420,19.286284,82.007352,18.389988,67.196591,29.241306,28.210473,0
SYN/2150,5.141601,2.087720,4.031160,3.739309,2.781788,2.865212,3.834380,93.941363,1,0.000000,0,0.000000,0,34.770300,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,76.808611,1,3.336288,33.764711,26.411504,87.793838,26.097208,83.706862,19.065171,82.096182,18.516706,66.747506,29.341912,28.477879,0
SYN/2151,4.472049,2.395147,3.473523,3.454876,2.319393,3.105470,3.283673,93.981235,1,0.000000,0,34.100212,1,37.914683,1,0.000000,0,0.000000,0,60.111943,1,36.226299,1,28.139272,1,33.368009,1,0.000000,0,82.368435,1,4.135858,33.318489,26.545750,88.193855,26.787509,84.406356,18.302998,81.703503,19.052445,66.999432,29.244053,28.845345,0
SYN/2152,4.957825,1.968219,4.074417,3.342677,2.216832,3.153554,3.099690,98.389020,1,0.000000,0,33.676556,1,30.027282,1,0.000000,0,0.000000,0,53.379062,1,30.222530,1,0.000000,0,24.451229,1,0.000000,0,80.828558,1,3.007758,33.304912,26.441040,87.320592,26.595138,84.569563,19.160245,81.978454,19.214318,67.144194,29.347554,28.455474,0
SYN/2153,4.728750,2.381581,3.530461,3.726950,2.759761,3.743513,2.960494,99.800584,1,0.000000,0,0.000000,0,33.595865,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,34.378092,1,29.413757,1,0.000000,0,78.247019,1,3.111180,33.794855,26.517882,87.437946,26.220483,84.054242,18.962417,82.044410,18.363566,66.716613,29.439128,28.673773,0
SYN/2154,4.461858,1.629934,3.808729,3.058423,2.421917,3.178087,3.250678,98.017008,1,0.000000,0,0.000000,0,34.273629,1,0.000000,0,0.000000,0,45.908345,1,37.658729,1,26.608465,1,27.814403,1,0.000000,0,85.284997,1,3.534309,33.079957,26.613321,87.361713,26.689914,84.286246,18.449640,82.108076,18.429554,67.505632,28.928209,28.452170,0
SYN/2155,4.433192,2.791597,3.349017,3.976325,2.437969,2.847747,3.468151,95.707826,1,0.000000,0,32.227876,1,38.241345,1,0.000000,0,0.000000,0,0.000000,0,36.577327,1,0.000000,0,27.236817,1,0.000000,0,85.273775,1,3.305756,33.340751,26.465539,87.560814,26.173774,83.845602,19.124696,81.643464,19.065297,66.959879,28.703061,28.694098,0
SYN/2156,5.007450,2.540029,3.713733,3.469094,2.449195,2.850695,3.409713,95.864180,1,0.000000,0,0.000000,0,35.475970,1,0.000000,0,0.000000,0,52.406366,1,36.839209,1,0.000000,0,30.401409,1,0.000000,0,77.428398,1,3.926255,33.666064,27.088172,87.165398,26.961045,84.691417,18.852836,81.744915,19.436904,66.852750,29.714006,28.948562,0
SYN/2157,4.798258,2.367366,4.446758,3.526410,2.476356,2.336810,3.641470,97.558552,1,0.000000,0,40.500586,1,31.018186,1,0.000000,0,0.000000,0,0.000000,0,34.451936,1,30.642802,1,0.000000,0,0.000000,0,79.639624,1,3.432225,33.800276,26.938477,87.326980,26.716470,84.265498,18.749488,81.712075,18.868590,66.924513,29.511899,28.199346,0
SYN/2158,4.618853,3.030085,4.058597,3.684415,2.548796,3.477491,3.463465,94.812855,1,0.000000,0,0.000000,0,31.047077,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,28.941563,1,0.000000,0,78.214100,1,3.387542,33.014810,26.665170,87.768029,26.668771,84.239058,18.924386,82.032422,18.891475,67.139063,29.120538,27.822538,0
SYN/2159,5.696999,2.533579,4.043780,3.945051,2.789734,2.941468,3.363516,0.000000,0,0.000000,0,0.000000,0,35.990215,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,32.312112,1,0.000000,0,79.635836,1,2.962787,33.244582,26.460326,87.359571,26.640972,84.559845,18.899792,81.837584,18.948210,67.409685,29.175671,28.534664,0
SYN/2160,5.294080,2.888794,4.353866,3.472480,2.868773,4.038064,3.812082,96.970772,1,0.000000,0,0.000000,0,30.063427,1,0.000000,0,0.000000,0,47.127293,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,78.854235,1,3.322996,33.757397,26.390391,87.961256,26.149518,84.587271,18.855105,81.932180,18.728741,67.777879,29.256986,29.121248,0
SYN/2161,5.588456,2.764989,4.015037,3.916050,2.898404,3.509909,3.696480,0.000000,0,0.000000,0,0.000000,0,43.618022,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,33.731355,1,0.000000,0,0.000000,0,78.971826,1,2.524517,33.530638,26.840364,87.410816,26.673956,83.997807,19.183254,81.890496,18.880483,67.000059,29.174892,27.923202,0
SYN/2162,5.060039,3.288638,4.534631,4.320800,2.846038,3.558912,3.635001,100.566677,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,79.111860,1,3.142874,33.212466,25.917422,87.707423,26.241330,84.683360,19.184092,82.020902,18.971032,67.357553,29.251516,28.438963,0
SYN/2163,5.876989,4.022797,4.251464,4.471323,2.741605,3.167901,4.327351,0.000000,0,0.000000,0,28.048092,1,33.201281,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,2.237725,33.194804,26.098876,87.959009,26.245463,83.630820,19.106698,82.027374,19.554321,66.685660,29.334615,28.188870,0
SYN/2164,5.322469,3.363732,4.216893,4.096987,3.072407,3.923553,4.300065,98.484295,1,0.000000,0,0.000000,0,30.427265,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,32.286116,1,0.000000,0,0.000000,0,78.920206,1,3.747400,33.379049,26.421147,87.930615,26.902191,84.067399,18.744211,82.449495,18.769722,66.199792,29.531989,28.259593,0
SYN/2165,5.597682,4.010006,4.031686,4.242627,2.786756,3.760130,4.150005,0.000000,0,0.000000,0,34.289264,1,37.478191,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,3.083354,34.012792,26.216342,87.983034,26.107016,84.305283,19.046039,81.977106,19.091063,67.112986,29.499751,28.288212,0
SYN/2166,5.400529,3.390711,4.416093,3.843760,3.473541,3.907590,4.098181,97.235671,1,0.000000,0,0.000000,0,34.156025,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,32.428317,1,0.000000,0,0.000000,0,77.926909,1,3.267841,33.644314,26.754289,88.146761,26.611927,84.198364,18.611005,81.463189,18.986100,67.023981,29.402716,28.380544,0
SYN/2167,5.467594,4.043402,5.097851,3.849809,2.714975,3.912474,3.942818,103.686842,1,0.000000,0,35.419190,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,3.295756,33.573360,26.390606,87.517780,25.942297,83.976744,18.531737,81.959662,18.664088,66.743234,29.320097,29.059693,0
SYN/2168,5.434132,3.537738,4.478571,3.914135,2.744280,4.475798,3.680227,91.852172,1,0.000000,0,38.444719,1,31.793778,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,80.548981,1,3.594656,33.383663,26.592038,87.865165,25.906051,84.313443,18.691613,81.868363,18.893899,67.136735,29.329914,28.698378,0
SYN/2169,5.607332,3.262348,4.812450,4.225033,3.014794,3.686032,3.828562,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,80.484203,1,3.107146,33.620182,26.153433,87.891769,26.542902,84.521334,18.986474,81.921529,18.728938,67.205682,29.778728,28.537539,0
SYN/2170,5.512699,3.626049,3.867491,3.663925,2.993564,3.463133,3.847175,0.000000,0,0.000000,0,0.000000,0,39.069971,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,27.452748,1,0.000000,0,0.000000,0,83.760257,1,3.864255,33.543970,26.562146,86.876337,26.368095,84.659512,18.928081,81.968524,19.670269,67.456929,29.631486,28.480906,0
SYN/2171,5.411009,4.062221,4.973231,3.770167,2.552870,3.644231,3.956266,96.953964,1,0.000000,0,31.308166,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,2.921219,33.127621,26.491225,87.941081,26.465480,84.030806,18.679639,81.480098,19.279815,67.039246,29.466763,28.755869,0
SYN/2172,5.616047,2.909653,3.926354,3.795679,2.773663,3.332662,3.447548,0.000000,0,0.000000,0,42.034728,1,30.597597,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,26.925633,1,29.452199,1,0.000000,0,84.417578,1,2.930570,33.570120,26.322510,87.708584,26.274643,83.864150,18.750397,81.724538,18.739160,67.334523,28.998734,28.375836,0
SYN/2173,5.721694,2.075022,3.761392,3.782792,2.401571,3.331277,3.931082,0.000000,0,0.000000,0,0.000000,0,43.538739,1,0.000000,0,0.000000,0,0.000000,0,30.508986,1,0.000000,0,0.000000,0,0.000000,0,84.331190,1,3.070431,33.847639,25.936952,87.615210,26.654804,84.595548,19.024857,82.125095,18.867824,66.656510,29.221922,28.348608,0
SYN/2174,5.199943,2.805516,4.451831,3.747614,2.607355,3.634759,3.251145,94.637549,1,0.000000,0,32.354135,1,35.761421,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,27.749937,1,0.000000,0,81.679390,1,3.492290,33.544158,26.608038,87.395555,26.202258,84.187723,18.761342,82.809550,18.752162,67.090495,29.125426,28.174982,0
SYN/2175,4.331110,2.278378,3.835113,3.793192,2.522944,3.001452,3.448133,102.026195,1,0.000000,0,30.717503,1,34.017660,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,30.948633,1,26.372785,1,0.000000,0,80.234490,1,3.093663,33.483212,26.046368,88.016571,26.871192,84.524995,18.916765,82.074496,18.719852,67.233938,29.864239,28.179270,0
SYN/2176,4.872187,1.586251,3.702955,3.509763,2.585830,3.243123,3.597640,103.143821,1,0.000000,0,0.000000,0,35.479191,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,29.023715,1,0.000000,0,0.000000,0,83.269989,1,3.201920,33.234966,26.302373,87.849408,26.562313,83.706580,18.499975,81.481493,18.895146,67.144100,29.438345,28.535174,0
SYN/2177,4.489346,2.294606,4.243437,3.623844,2.276065,2.916369,3.187826,96.668633,1,0.000000,0,0.000000,0,33.623344,1,0.000000,0,0.000000,0,0.000000,0,36.974281,1,0.000000,0,26.449944,1,0.000000,0,81.750166,1,3.666462,33.444108,26.652911,87.197606,26.793920,84.370724,18.766951,82.314452,18.893367,67.483186,29.166927,28.295208,0
SYN/2178,4.864917,2.226920,3.368086,3.874019,2.850367,3.057433,3.162618,102.309526,1,0.000000,0,33.794386,1,33.575979,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,30.929708,1,0.000000,0,77.761827,1,3.850371,33.469340,26.326805,87.134444,26.617574,84.282478,19.580329,81.922584,19.266065,67.008559,29.297480,27.995870,0
SYN/2179,5.061970,2.282364,3.812178,3.452182,2.557318,2.803691,3.403570,99.492145,1,0.000000,0,35.839412,1,40.186584,1,0.000000,0,0.000000,0,60.407971,1,0.000000,0,32.840361,1,28.137726,1,0.000000,0,82.033577,1,3.497404,34.108712,26.528626,87.488687,26.972212,83.656610,18.462579,82.264014,18.868024,66.936077,29.517669,28.819914,0
SYN/2180,4.449979,2.272155,3.865139,3.601444,2.669039,2.476585,3.460825,94.834244,1,0.000000,0,37.662470,1,35.228734,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,31.009491,1,28.708049,1,0.000000,0,81.140054,1,3.750001,33.350269,26.620518,87.787177,26.295794,83.750758,19.280478,81.874018,18.606169,67.009903,29.115987,28.689003,0
SYN/2181,4.843757,2.455253,4.258680,3.607819,2.902982,3.140505,3.115980,98.338343,1,0.000000,0,35.754557,1,34.085747,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,36.752458,1,0.000000,0,79.093956,1,3.850085,33.770760,26.206843,87.803353,26.372194,84.325672,18.970399,82.763726,19.217101,67.419983,29.629668,28.124000,0
SYN/2182,5.005506,2.424441,3.984610,3.667194,2.307034,3.164840,3.525412,95.628974,1,0.000000,0,33.727426,1,30.489304,1,0.000000,0,0.000000,0,0.000000,0,31.874338,1,0.000000,0,0.000000,0,0.000000,0,80.356306,1,3.452869,33.882631,26.764373,87.306011,26.468196,84.627479,18.789625,82.091781,18.961416,67.522684,29.600335,28.426956,0
SYN/2183,4.481569,3.074362,4.148179,4.077528,2.837504,3.200598,3.347210,98.314124,1,0.000000,0,23.852708,1,31.172083,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,26.924195,1,0.000000,0,79.648344,1,3.540359,33.613166,26.276456,87.961407,27.228694,83.879841,19.178078,82.632348,19.234146,66.893284,29.301549,27.980228,0
SYN/2184,5.029011,2.784134,4.337257,3.572754,2.814438,3.562496,3.606827,98.976403,1,0.000000,0,0.000000,0,38.841206,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,86.596966,1,3.215735,33.739740,26.265660,87.416571,26.801790,84.268150,18.969289,81.496780,18.510113,66.829806,29.553804,28.719565,0
